origin,destination,send_step,delivery_step,status,delay_steps,arquitetura,cenario,hora
2,1,124,125.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,124,125.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,124,125.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,124,125.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,124,125.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,124,125.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,124,125.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,124,125.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,124,125.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,125,126.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,125,126.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,125,126.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,125,126.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,125,126.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,125,126.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,125,126.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,125,126.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,125,126.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,125,,lost,1,leader_follower,C0_perda_0.10,11
4,5,125,126.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,125,126.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,126,127.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,126,,lost,1,leader_follower,C0_perda_0.10,11
1,2,126,127.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,126,127.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,126,127.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,126,127.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,126,127.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,126,127.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,126,127.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,126,127.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,126,,lost,1,leader_follower,C0_perda_0.10,11
5,4,126,127.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,127,128.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,127,128.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,127,128.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,127,128.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,127,128.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,127,128.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,127,,lost,1,leader_follower,C0_perda_0.10,11
3,2,127,128.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,127,128.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,127,128.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,127,128.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,127,128.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,128,129.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,128,129.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,128,129.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,128,129.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,128,129.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,128,129.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,128,129.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,128,129.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,128,129.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,128,129.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,128,129.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,128,129.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,129,130.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,129,130.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,129,130.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,129,130.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,129,130.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,129,130.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,129,130.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,129,130.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,129,130.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,129,130.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,129,130.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,129,130.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,130,131.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,130,131.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,130,131.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,130,131.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,130,131.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,130,131.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,130,131.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,130,131.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,130,131.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,130,131.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,130,131.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,130,131.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,131,132.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,131,132.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,131,132.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,131,132.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,131,132.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,131,132.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,131,132.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,131,132.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,131,132.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,131,132.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,131,132.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,131,132.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,132,133.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,132,133.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,132,133.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,132,133.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,132,133.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,132,,lost,1,leader_follower,C0_perda_0.10,11
2,3,132,133.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,132,133.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,132,133.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,132,133.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,132,133.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,132,133.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,133,134.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,133,,lost,1,leader_follower,C0_perda_0.10,11
1,2,133,134.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,133,134.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,133,134.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,133,134.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,133,134.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,133,134.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,133,,lost,1,leader_follower,C0_perda_0.10,11
4,3,133,134.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,133,134.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,133,134.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,134,,lost,1,leader_follower,C0_perda_0.10,11
1,0,134,135.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,134,135.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,134,135.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,134,135.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,134,135.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,134,135.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,134,135.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,134,135.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,134,135.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,134,135.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,134,135.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,135,136.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,135,136.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,135,136.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,135,136.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,135,136.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,135,136.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,135,136.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,135,,lost,1,leader_follower,C0_perda_0.10,11
3,4,135,136.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,135,136.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,135,136.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,135,136.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,136,137.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,136,,lost,1,leader_follower,C0_perda_0.10,11
1,2,136,137.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,136,137.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,136,137.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,136,137.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,136,137.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,136,137.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,136,137.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,136,137.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,136,137.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,136,137.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,137,138.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,137,138.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,137,138.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,137,138.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,137,138.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,137,138.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,137,138.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,137,138.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,137,138.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,137,138.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,137,138.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,137,138.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,138,139.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,138,139.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,138,139.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,138,139.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,138,139.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,138,139.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,138,139.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,138,139.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,138,139.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,138,139.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,138,139.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,138,139.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,139,140.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,139,140.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,139,,lost,1,leader_follower,C0_perda_0.10,11
2,1,139,140.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,139,140.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,139,140.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,139,140.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,139,140.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,139,140.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,139,140.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,139,140.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,139,140.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,140,141.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,140,141.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,140,141.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,140,141.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,140,141.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,140,141.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,140,141.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,140,141.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,140,141.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,140,141.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,140,,lost,1,leader_follower,C0_perda_0.10,11
5,4,140,,lost,1,leader_follower,C0_perda_0.10,11
0,1,141,142.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,141,142.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,141,142.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,141,142.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,141,142.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,141,142.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,141,142.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,141,,lost,1,leader_follower,C0_perda_0.10,11
3,4,141,142.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,141,142.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,141,142.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,141,142.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,142,143.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,142,143.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,142,143.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,142,143.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,142,143.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,142,143.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,142,143.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,142,143.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,142,143.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,142,143.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,142,143.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,142,,lost,1,leader_follower,C0_perda_0.10,11
0,1,143,144.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,143,144.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,143,144.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,143,,lost,1,leader_follower,C0_perda_0.10,11
1,4,143,144.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,143,144.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,143,144.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,143,144.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,143,144.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,143,,lost,1,leader_follower,C0_perda_0.10,11
4,5,143,144.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,143,144.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,144,145.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,144,145.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,144,,lost,1,leader_follower,C0_perda_0.10,11
2,1,144,145.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,144,145.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,144,145.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,144,145.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,144,,lost,1,leader_follower,C0_perda_0.10,11
3,4,144,145.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,144,145.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,144,145.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,144,145.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,145,146.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,145,146.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,145,146.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,145,,lost,1,leader_follower,C0_perda_0.10,11
1,4,145,146.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,145,146.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,145,,lost,1,leader_follower,C0_perda_0.10,11
3,2,145,146.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,145,146.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,145,146.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,145,146.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,145,146.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,146,147.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,146,147.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,146,147.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,146,147.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,146,147.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,146,147.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,146,147.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,146,,lost,1,leader_follower,C0_perda_0.10,11
3,4,146,147.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,146,147.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,146,147.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,146,147.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,147,148.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,147,148.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,147,148.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,147,148.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,147,148.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,147,148.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,147,148.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,147,148.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,147,148.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,147,148.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,147,148.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,147,,lost,1,leader_follower,C0_perda_0.10,11
0,1,148,149.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,148,149.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,148,149.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,148,149.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,148,149.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,148,149.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,148,,lost,1,leader_follower,C0_perda_0.10,11
3,2,148,,lost,1,leader_follower,C0_perda_0.10,11
3,4,148,149.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,148,149.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,148,149.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,148,149.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,149,150.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,149,150.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,149,,lost,1,leader_follower,C0_perda_0.10,11
2,1,149,150.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,149,150.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,149,150.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,149,,lost,1,leader_follower,C0_perda_0.10,11
3,2,149,150.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,149,150.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,149,150.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,149,150.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,149,150.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,150,151.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,150,151.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,150,151.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,150,151.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,150,151.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,150,151.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,150,151.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,150,151.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,150,151.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,150,151.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,150,,lost,1,leader_follower,C0_perda_0.10,11
5,4,150,151.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,151,152.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,151,152.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,151,152.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,151,,lost,1,leader_follower,C0_perda_0.10,11
1,4,151,152.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,151,152.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,151,152.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,151,152.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,151,152.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,151,152.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,151,152.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,151,152.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,152,153.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,152,153.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,152,153.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,152,153.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,152,153.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,152,153.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,152,,lost,1,leader_follower,C0_perda_0.10,11
3,2,152,153.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,152,153.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,152,,lost,1,leader_follower,C0_perda_0.10,11
4,5,152,153.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,152,153.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,153,154.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,153,154.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,153,154.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,153,,lost,1,leader_follower,C0_perda_0.10,11
1,4,153,154.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,153,154.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,153,154.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,153,,lost,1,leader_follower,C0_perda_0.10,11
3,4,153,154.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,153,154.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,153,154.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,153,154.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,154,155.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,154,155.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,154,155.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,154,155.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,154,155.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,154,155.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,154,155.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,154,155.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,154,155.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,154,155.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,154,155.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,154,155.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,155,156.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,155,156.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,155,156.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,155,,lost,1,leader_follower,C0_perda_0.10,11
1,4,155,156.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,155,156.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,155,,lost,1,leader_follower,C0_perda_0.10,11
3,2,155,156.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,155,156.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,155,156.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,155,156.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,155,156.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,156,,lost,1,leader_follower,C0_perda_0.10,11
1,0,156,157.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,156,157.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,156,157.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,156,157.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,156,157.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,156,157.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,156,157.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,156,157.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,156,157.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,156,157.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,156,157.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,157,,lost,1,leader_follower,C0_perda_0.10,11
1,0,157,158.0,delivered,1,leader_follower,C0_perda_0.10,11
1,2,157,158.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,157,158.0,delivered,1,leader_follower,C0_perda_0.10,11
1,4,157,158.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,157,158.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,157,158.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,157,158.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,157,158.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,157,158.0,delivered,1,leader_follower,C0_perda_0.10,11
4,5,157,158.0,delivered,1,leader_follower,C0_perda_0.10,11
5,4,157,158.0,delivered,1,leader_follower,C0_perda_0.10,11
0,1,158,159.0,delivered,1,leader_follower,C0_perda_0.10,11
1,0,158,,lost,1,leader_follower,C0_perda_0.10,11
1,2,158,159.0,delivered,1,leader_follower,C0_perda_0.10,11
2,1,158,,lost,1,leader_follower,C0_perda_0.10,11
1,4,158,159.0,delivered,1,leader_follower,C0_perda_0.10,11
4,1,158,159.0,delivered,1,leader_follower,C0_perda_0.10,11
2,3,158,159.0,delivered,1,leader_follower,C0_perda_0.10,11
3,2,158,159.0,delivered,1,leader_follower,C0_perda_0.10,11
3,4,158,159.0,delivered,1,leader_follower,C0_perda_0.10,11
4,3,158,159.0,delivered,1,leader_follower,C0_perda_0.10,11
